b,3.25,u,g,q,h,9,t,f,0,t,g,00102,639,+
b,1.125,y,p,d,v,1.5,f,f,0,t,g,00431,0,+
a,2.54,y,p,aa,v,0.25,t,f,0,t,g,00370,0,+
b,0,u,g,c,bb,15,t,f,0,f,g,00000,0,+
b,12.5,u,g,k,h,8,t,f,0,t,g,00024,2028,+
a,13.585,u,g,k,h,8.5,t,f,0,t,g,00000,0,+
b,10.5,u,g,q,h,1.335,t,f,0,f,g,00100,0,+
b,1.5,y,p,w,v,0.375,t,f,0,t,g,00260,1065,+
b,12.5,u,g,aa,v,3,t,f,0,t,s,00020,0,+
a,8.665,u,g,aa,v,1.415,t,f,0,f,g,00160,150,+
a,9.25,u,g,q,v,1.21,t,t,04,f,g,00060,540,+
b,8.17,u,g,aa,v,1.96,t,t,14,f,g,00060,158,+
b,0.29,u,g,c,bb,15,t,t,20,f,g,00000,15000,+
a,2.335,u,g,i,bb,0.5,t,t,04,f,s,00080,0,+
a,3,u,g,q,v,0.165,t,t,03,f,g,00100,6,+
a,19.5,u,g,c,v,5.5,t,t,07,f,g,00000,3000,+
a,5.665,u,g,q,v,2.585,t,t,07,f,g,00129,3257,+
b,8.5,u,g,c,h,12.5,t,t,09,f,g,00181,1655,+
b,6.5,u,g,aa,bb,3.5,t,t,01,f,g,00000,500,+
b,5,u,g,c,v,5,t,t,07,f,g,00000,3065,+
a,1.04,u,g,c,v,2.5,t,t,05,t,g,00300,1430,+
a,4.625,u,g,q,h,1.625,t,t,02,f,g,00000,0,+
b,10.5,u,g,c,v,3,t,f,0,t,g,00000,0,+
b,0.205,u,g,i,h,5.125,t,f,0,f,g,00400,0,+
b,0.96,u,g,x,v,2.5,t,f,0,f,g,00510,600,+
b,1.585,y,p,w,v,3.085,t,t,06,f,g,00080,0,+
b,4.04,y,p,i,bb,8.5,t,t,07,t,g,00195,0,+
b,5.04,y,p,c,bb,1.5,t,t,08,t,g,00144,7,+
b,3.165,y,p,x,v,3.165,t,t,03,t,g,00380,0,+
b,7.625,u,g,w,h,15.5,t,t,12,f,g,00000,790,+
b,2.04,y,p,aa,v,2,t,t,03,t,g,00370,560,+
b,10.04,u,g,x,v,0.04,t,t,09,f,g,00060,396,+
a,0.5,u,g,q,h,1.25,t,t,01,f,g,00000,678,+
a,1,u,g,i,bb,2.25,t,f,0,t,g,00000,300,+
b,2.75,u,g,c,v,2.25,t,t,06,f,g,?,600,+
a,10.25,u,g,q,v,0.71,t,t,02,t,g,00049,0,+
b,2.125,y,p,w,v,0.085,t,t,01,f,g,00050,1187,+
a,12,u,g,q,h,14,t,t,08,f,g,00000,6590,+
a,0,?,?,?,?,0,f,f,0,f,p,?,0,+
b,9.335,u,g,q,h,5.665,t,t,06,f,g,00381,168,+
b,2.5,u,g,k,v,4.5,t,t,07,f,g,00150,1270,+
b,4.25,u,g,c,bb,6.5,t,t,16,f,g,00117,1210,+
b,5.875,u,g,cc,h,10,t,t,14,t,g,00399,0,+
b,6.625,y,p,d,v,5.5,t,f,0,t,s,00100,0,+
b,14.5,u,g,ff,ff,18,t,t,15,t,g,00000,1000,+
b,11.5,u,g,i,v,3.5,t,t,09,f,g,00056,742,+
b,2.71,y,p,cc,v,5.25,t,t,01,f,g,00211,0,+
b,3.5,u,g,aa,v,3.5,t,f,0,f,s,00230,0,+
b,4.04,u,g,cc,h,7,t,t,08,f,g,00320,0,+
b,11.5,u,g,ff,ff,5,t,t,05,f,g,00000,8851,+
b,9.625,u,g,e,v,8.665,t,t,05,f,g,00000,0,+
a,9.25,y,p,c,v,1,t,t,04,t,g,00080,500,+
a,12.54,u,g,aa,v,2.29,t,t,03,t,g,00156,0,+
b,11,u,g,e,z,20,t,t,07,t,g,00022,0,+
a,9,u,g,aa,v,1.375,t,f,0,t,g,00000,0,+
a,9.54,u,g,aa,v,0.085,t,f,0,f,g,00100,0,+
a,5.5,u,g,q,v,0.125,t,f,0,t,g,00228,0,+
b,4,u,g,c,bb,0.25,t,f,0,t,g,00160,0,+
b,5.5,u,g,k,v,0.5,t,f,0,f,g,00080,0,+
a,8.46,y,p,x,v,2.46,f,f,0,f,g,00164,0,+
b,0.375,u,g,q,v,2,t,t,02,t,g,00080,0,+
b,11,u,g,cc,v,0.665,t,f,0,f,g,00100,0,+
b,3.5,u,g,cc,v,0.625,t,t,07,f,g,00000,7059,+
a,3,u,g,x,v,13.875,t,t,02,t,g,00519,1704,+
b,1.75,u,g,x,h,4.5,t,t,04,t,g,00253,857,+
b,13.75,u,g,w,v,5.75,t,f,0,t,g,00487,500,+
a,21,u,g,i,bb,10,t,t,13,f,g,00000,6700,+
a,1.835,u,g,q,v,2.085,t,t,05,f,g,00220,2503,+
b,0.25,u,g,i,bb,0,t,f,0,t,g,00000,0,+
b,7.5,u,g,aa,v,1.415,t,t,01,f,g,00080,9800,+
b,4.625,u,g,q,v,4.58,t,f,0,f,s,00000,0,+
b,10.125,u,g,x,v,2.5,t,t,06,f,g,00520,196,+
b,10,y,p,c,v,2.5,t,f,0,f,s,00040,0,+
b,25.085,u,g,w,v,1.75,t,t,03,f,g,00120,14,+
b,5,u,g,w,v,11,t,f,0,t,g,00070,0,+
a,7.5,u,g,q,v,2.71,t,t,05,f,g,?,26726,+
b,2,u,g,i,v,1.5,t,t,02,f,g,00120,300,+
b,3.04,y,p,c,h,2.04,t,t,01,t,g,00180,18027,+
b,8.5,u,g,cc,h,14,t,t,01,t,g,00088,2000,+
a,0.21,u,g,q,h,0.29,t,t,11,f,g,00080,99,+
?,12.75,u,g,c,bb,4.75,t,t,02,f,g,00073,444,+
b,11,u,g,x,v,0.29,t,t,06,f,g,00121,0,+
b,21.5,u,g,e,z,20,t,t,11,f,g,00000,1200,+
b,5,u,g,q,h,5,t,t,06,t,g,00470,0,+
a,11,u,g,x,h,1,t,t,11,f,g,00000,3000,+
b,11.125,u,g,x,h,0.46,t,t,01,f,g,00100,0,+
b,0.625,u,g,k,v,0.25,f,f,0,f,g,00380,2010,-
b,10.25,u,g,c,h,1.085,f,f,0,f,g,00320,13,-
b,11.045,u,g,c,v,2,f,f,0,t,g,00136,0,-
b,0,u,g,d,v,0.5,f,f,0,f,g,00144,0,-
a,9.54,u,g,i,v,0.04,f,f,0,f,g,00200,1000,-
a,1.75,y,p,c,v,0.165,f,f,0,f,g,00132,0,-
b,2.335,u,g,d,h,5.75,f,f,0,t,g,00292,0,-
a,0,y,p,ff,ff,0,f,f,0,f,g,00000,0,-
a,1.335,u,g,i,o,0.335,f,f,0,f,g,00000,120,-
a,10.5,y,p,x,h,0,f,f,0,t,g,00154,32,-
b,0.585,u,g,ff,ff,0,f,f,0,f,g,00145,0,-
b,0.085,y,p,c,v,0.04,f,f,0,f,g,00140,722,-
b,1.21,y,p,e,dd,0,f,f,0,f,g,00100,0,-
a,6,u,g,d,v,1.25,f,f,0,f,g,00272,0,-
b,1.54,u,g,q,v,0.125,t,f,0,t,g,00260,0,+
b,0.165,u,g,q,n,0.21,f,f,0,f,g,00200,40,+
b,0,?,?,?,?,0,f,f,0,f,p,?,0,+
b,2.5,u,g,c,v,1.25,f,f,0,t,g,00280,0,-
b,6.75,y,p,m,v,0.04,f,f,0,f,g,00140,0,-
b,10.125,y,p,k,v,0.125,f,f,0,f,g,00160,0,-
b,2.5,u,g,cc,h,2.25,f,f,0,t,s,00340,0,-
b,5.71,u,g,d,v,0.54,f,f,0,f,g,00120,0,-
a,5.415,u,g,i,h,0.29,f,f,0,f,g,00080,484,-
a,10,y,p,q,h,0.165,f,f,0,f,g,00340,0,-
b,13.5,y,p,ff,ff,0,f,f,0,f,g,?,0,-
b,0.835,u,g,m,v,0.085,t,f,0,f,s,00200,0,-
b,0.875,y,p,c,h,0.25,f,f,0,f,g,00280,204,-
b,0.585,y,p,cc,h,0.125,f,f,0,f,g,00240,1,-
b,4.46,u,g,c,v,0.25,f,f,0,f,s,00080,0,-
a,1.25,u,g,q,v,0.25,f,t,01,f,g,00108,98,-
b,12.625,u,g,c,v,0.125,f,t,02,f,g,00000,5552,-
b,10,u,g,w,h,0.165,f,t,01,f,g,00120,1,-
a,1.5,u,g,ff,ff,0,f,t,02,t,g,00200,105,-
b,0.58,u,g,w,v,0.29,f,t,01,f,g,00340,2803,-
b,0.415,y,p,c,v,0.165,f,t,01,f,g,00200,1,-
a,1.75,y,p,j,j,0,f,f,0,f,g,00160,0,-
b,0.75,u,g,m,v,0.5,f,f,0,t,s,00320,0,-
a,10,u,g,w,v,1,f,t,01,f,g,00120,1,-
b,0.54,u,g,w,v,0.165,f,t,01,f,g,00272,444,-
b,2.415,u,g,w,v,0.125,f,t,02,f,g,00220,1,-
a,0.335,u,g,ff,ff,0,f,t,01,f,g,00160,126,-
a,3.125,u,g,ff,ff,3.04,f,t,02,t,g,00200,4,-
b,9,u,g,ff,ff,4,f,t,01,f,g,00070,6,-
b,2.5,u,g,aa,v,1.75,f,t,02,t,g,00720,0,-
b,2.75,u,g,aa,v,0.665,f,t,01,f,g,00080,21,-
b,12.125,u,g,c,v,3.335,f,t,02,t,g,00180,173,-
a,2,u,g,ff,ff,6.5,f,t,01,f,g,00000,10,-
b,0.165,u,g,d,v,0.25,f,f,0,t,s,00280,0,-
b,1,u,g,c,v,0.5,f,f,0,t,s,00280,0,-
a,2.875,u,g,q,v,0.085,f,f,0,f,g,00120,0,-
a,13.665,u,g,q,h,1.5,f,f,0,f,g,00280,1,-
b,26.335,y,p,ff,ff,0,t,f,0,t,g,00000,0,-
b,2.75,u,g,ff,ff,4.5,f,f,0,f,g,00160,25,-
b,10.29,u,g,ff,ff,0.415,f,f,0,f,g,00080,0,-
b,1.29,u,g,k,h,0.25,f,f,0,t,s,00140,0,-
a,3,y,p,j,j,0,f,f,0,f,g,00160,20,-
a,4.5,u,g,w,v,1,f,f,0,t,g,00360,6,-
b,1.75,y,p,c,v,2.335,f,f,0,t,g,00112,6,-
a,0.21,u,g,aa,v,0.125,f,f,0,f,g,00200,1,-
a,10,u,g,d,v,0.415,f,f,0,f,g,00080,42,-
b,0,y,p,aa,v,0.25,f,f,0,f,g,00060,0,-
b,0.75,u,g,m,v,0.5,t,f,0,t,s,00320,0,-
b,0.25,y,p,c,h,0.25,f,f,0,f,g,00280,204,-
b,22,l,gg,ff,o,0,f,f,0,t,p,00450,100000,+
b,0,y,p,m,bb,0,f,f,0,t,s,00500,1,+
b,0.125,y,p,c,v,1.5,f,f,0,t,g,00232,113,+
b,1.5,u,g,w,v,1.5,f,f,0,f,g,00150,8,+
a,0.375,l,gg,cc,ff,10,f,f,0,t,s,00300,0,+
a,0.375,u,g,cc,v,0.375,f,f,0,f,g,00300,44,+
b,0.205,y,p,k,v,0.25,t,t,11,f,g,00380,2732,+
b,1.25,u,g,w,v,1.165,f,f,0,f,g,00120,0,-
a,1.085,y,p,x,v,1,f,f,0,f,g,00280,13,-
b,1.085,y,p,c,v,0.04,f,f,0,f,g,00170,179,-
?,3.5,u,g,i,bb,0.5,f,f,0,f,s,01160,0,-
b,2.5,y,p,w,v,3,f,f,0,f,s,00200,0,-
b,4,y,p,i,v,0.085,f,f,0,t,g,00411,0,-
b,0,?,?,?,?,0,f,f,0,f,p,?,0,-
a,2.5,y,p,c,v,2.5,f,f,0,t,g,00000,2,-
b,2.5,u,g,c,v,1,f,f,0,f,g,00460,16,-
a,12.5,u,g,d,v,1,f,f,0,t,g,00180,1062,-
b,2.5,u,g,cc,bb,0.5,f,f,0,f,g,00348,0,-
b,0.75,u,g,q,h,0.165,f,f,0,t,g,00220,251,-
b,6.5,u,g,c,v,1,f,f,0,t,g,00000,228,-
a,1.25,y,p,i,h,0.5,f,f,0,t,g,00160,0,-
a,3,y,p,aa,v,2,f,f,0,f,g,00180,0,-
b,3,u,g,w,v,0.75,f,f,0,t,g,00300,67,-
a,4,u,g,c,v,3,f,f,0,f,g,00480,0,-
b,4.085,u,g,aa,v,0.04,f,f,0,f,g,00108,100,-
b,2.25,u,g,i,bb,0.5,f,f,0,t,g,00640,4000,-
b,2.75,u,g,i,bb,0,f,f,0,f,g,00180,0,-
b,1.75,u,g,k,v,0.5,f,f,0,t,g,00300,2,-
b,7,u,g,e,z,0,f,f,0,f,g,00000,12,-
?,1.5,u,g,c,v,0.25,f,f,0,t,g,00372,122,-
b,4.5,y,p,c,bb,2.5,f,f,0,f,g,00200,1210,-
b,0.54,u,g,c,v,0.585,t,t,03,t,g,00180,0,-
b,1.5,u,g,w,v,2.25,f,t,01,t,g,00100,3,-
a,2,u,g,j,j,0,f,f,0,t,g,00276,1,-
b,0.585,y,p,ff,ff,0,f,f,0,f,g,00100,0,-
b,11.5,y,p,m,v,1.5,f,f,0,t,g,00000,4000,-
b,1.585,u,g,d,v,0.585,f,f,0,t,s,00000,0,-
b,2,u,g,i,v,0.25,f,f,0,t,g,00221,0,-
a,0.165,u,g,aa,v,1,f,t,02,t,g,00320,1,-
b,1.335,u,g,d,v,0.165,f,f,0,f,g,00168,0,-
a,0.165,u,g,q,v,0.04,f,f,0,t,g,00380,0,-
b,3,u,g,d,v,0.165,f,f,0,t,g,00120,0,-
a,4.71,u,g,ff,ff,0,f,f,0,f,g,00160,0,-
a,5.5,u,g,k,v,5.5,f,f,0,t,s,00100,0,-
b,2.5,u,g,ff,ff,0.085,f,f,0,t,g,00100,4208,-
b,0.54,u,g,k,ff,0,f,f,0,f,g,00100,0,-
b,0.335,y,p,k,v,0.29,f,f,0,f,s,00200,0,-
b,2,u,g,e,dd,0.165,f,t,02,f,g,00320,1300,-
b,1.25,u,g,m,v,13.875,f,t,01,t,g,00352,112,-
a,6.165,u,g,aa,v,0.165,f,f,0,f,g,00220,1000,-
b,1.71,y,p,m,v,0.165,f,f,0,f,s,00400,0,-
a,11.5,y,p,k,h,3,f,f,0,t,g,00020,16,-
b,0.75,y,p,r,n,0.75,f,f,0,t,g,00132,2,-
b,2.5,y,p,w,v,7,f,f,0,t,g,00280,0,-
b,13,u,g,e,dd,0,f,f,0,t,g,00140,1110,-
a,4.585,u,g,k,h,1,f,f,0,t,s,00240,0,-
b,1.54,u,g,w,v,0.125,f,f,0,f,g,00100,0,-
?,0.585,u,g,aa,v,0.04,f,f,0,f,g,00260,1004,-
a,0.5,y,p,e,dd,1,f,f,0,f,g,00260,0,-
b,14.5,u,g,d,v,0.125,f,f,0,f,g,00000,286,-
b,0.835,y,p,c,v,2,f,f,0,t,s,00240,0,-
b,1.335,u,g,i,bb,0.125,f,f,0,t,g,00440,4500,-
b,0.25,u,g,i,bb,4,f,f,0,t,s,00420,0,-
b,5,u,g,i,bb,2.25,f,f,0,t,g,00141,0,-
a,7,u,g,c,v,0.165,f,f,0,f,g,00160,0,-
a,2.5,y,p,i,bb,4.5,f,f,0,f,g,00200,456,-
a,4.25,y,p,ff,ff,5,f,f,0,t,g,00000,4,-
b,11.46,u,g,k,v,1.585,f,f,0,t,g,00100,1212,-
b,5.5,y,p,c,v,1.5,f,f,0,t,g,00060,0,-
b,1.5,y,p,aa,v,0.54,f,f,0,t,g,00120,67,-
b,0,u,g,c,v,0.5,f,f,0,t,s,00000,0,-
b,14.585,u,g,i,bb,0,f,f,0,t,g,00178,0,-
b,0.17,u,g,m,v,0.085,f,f,0,f,s,00000,0,-
b,7,u,g,e,v,1,f,f,0,f,g,00600,0,-
b,5,u,g,i,bb,0.21,f,f,0,f,g,00550,0,-
b,12.5,u,g,aa,bb,0.25,f,f,0,t,g,00720,0,-
b,0.54,u,g,m,v,1,f,f,0,t,g,00120,1,-
b,1.25,y,p,w,v,0.25,f,f,0,f,g,00000,195,-
a,1.625,u,g,d,v,0.54,f,f,0,t,g,00000,0,-
b,2.04,y,p,x,h,0.04,f,f,0,f,g,00128,1,-
a,0.585,y,p,ff,ff,0.125,f,f,0,f,g,00120,87,-
b,12.5,y,p,k,h,1.25,f,f,0,t,g,00000,17,-
b,2.085,u,g,c,v,0.085,f,f,0,f,g,00300,0,-
b,5.085,y,p,j,v,0.29,f,f,0,f,g,00140,184,-
b,0.375,u,g,c,v,0.29,f,f,0,f,g,00220,140,-
a,6.5,u,g,i,bb,3.085,f,f,0,t,g,00073,0,-
a,0.335,u,g,q,v,0.75,f,f,0,f,s,00160,0,-
